"hotel","location","ranking","rating","review_count","min_price_usd","max_price_usd","review","date","sentiment","positive_score","neutral_score","negative_score","mixed_score","city","month","review_length"
"Tresind Indian Restaurant","Vychodni 7 Na Orechovce Prague 6, Prague 16200 Czech Republic","1","5.0","174","","","Very nice service, good food. Elegant setting even outside on the patio. Vindaloo excellent (tender lamb). There was no need for the common Prague haggle about plain/masala papadoms (most restaurants give you masala claiming it is plain), chicken jalfrezi good. I would not repeat the...chicken samosa - very dry and fairly tasteless. The exotic sounding ""african root"" vegetable was yucca - it was served with tasty spicy sauce. Butter nan was better than average for Prague, though not the bestMore","September 2023","POSITIVE","0.9371852278709412","0.0005485789733938873","0.005285081919282675","0.056981153786182404","Prague","9","500"
"Tresind Indian Restaurant","Vychodni 7 Na Orechovce Prague 6, Prague 16200 Czech Republic","1","5.0","174","","","This was an excellent experience. It has been 4years that I left my country and I always missed our authentic food. I really enjoyed the atmosphere and service provided by then.","September 2023","POSITIVE","0.9995419979095459","8.893721678759903e-05","5.812810195493512e-05","0.00031090163975022733","Prague","9","177"
"Tresind Indian Restaurant","Vychodni 7 Na Orechovce Prague 6, Prague 16200 Czech Republic","1","5.0","174","","","Had a great time at TresInd restaurant

Das was really sweet and helpful, ending up having a special desert from us. 

The food was amazing and top notch qualtiy.","September 2023","POSITIVE","0.9997135996818542","0.00016916735330596566","5.126876931171864e-05","6.593060970772058e-05","Prague","9","162"
"Tresind Indian Restaurant","Vychodni 7 Na Orechovce Prague 6, Prague 16200 Czech Republic","1","5.0","174","","","This was a great lunch, very delicious food and ambience. Very friendly staff and our Das was a gracious waiter","September 2023","POSITIVE","0.9995809197425842","0.00031622915412299335","1.8155693396693096e-05","8.471786713926122e-05","Prague","9","111"
"Tresind Indian Restaurant","Vychodni 7 Na Orechovce Prague 6, Prague 16200 Czech Republic","1","5.0","174","","","We visited The Tresind restaurant with family for lunch. This is a beautiful place with delicious food and awesome services. Special thanks to Das for ensuring we had great experience here","September 2023","POSITIVE","0.999404788017273","0.0004908749251626432","2.1008600015193224e-05","8.335181337315589e-05","Prague","9","188"
"Tresind Indian Restaurant","Vychodni 7 Na Orechovce Prague 6, Prague 16200 Czech Republic","1","5.0","174","","","This is the right place for the people who want  to get taste of India. Felt like home away from home. Delicious food. 😋","September 2023","POSITIVE","0.9914001226425171","0.00831072498112917","0.000239444401813671","4.967877612216398e-05","Prague","9","120"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","Came with my friends to have dinner and were amazed by the food. The taste of it alongside the service were amazing.","December 2023","POSITIVE","0.999840497970581","0.00010259550617774948","3.478748840279877e-05","2.2095851818448864e-05","Prague","12","116"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","It was delicious and the treatment was perfect! Me and my friends fell in love with the restaurant.","December 2023","POSITIVE","0.999796450138092","0.00012422664440236986","1.8997940060216933e-05","6.042152381269261e-05","Prague","12","99"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","The place is super nice, the service is excelent. The food is delicious. Really it is the best restaurant in Prague.","December 2023","POSITIVE","0.9997400641441345","0.0001351519749732688","2.1347370420699008e-05","0.00010346750786993653","Prague","12","116"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","Very nice staff, delicious food, huge portions :) best indian restaurant in prague :) we just love coming here over and over again","December 2023","POSITIVE","0.9990554451942444","0.000833472004160285","3.150966585963033e-05","7.955074397614226e-05","Prague","12","130"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","Best indian restaurant in prague. I order often at home and come here for many years. Always high quality food and service, well served portions and even recommended by Indian colleagues of mine. Excellent experience.","December 2023","POSITIVE","0.9994877576828003","0.00047148694284260273","2.442214645270724e-05","1.6297339243465103e-05","Prague","12","217"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","Never ate such a good butter chicken! It was unbelievable tasty and the service was excellent! Our waiter was absolutely polite. This is a restaurant you don’t have to miss in Prague!","December 2023","POSITIVE","0.9996435642242432","0.00023615402460563928","8.484575664624572e-05","3.544288483681157e-05","Prague","12","183"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","Delicious Indian restaurant with the best food you can find in Prague. I recommend you taking Butter Chicken and Garlic Naan !","December 2023","POSITIVE","0.9960534572601318","0.003873990848660469","5.130632780492306e-05","2.1221969291218556e-05","Prague","12","126"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","The food is super delicious and the service is great. Tried the butter chicken and chicken tikka with garlic and butter nan.","December 2023","POSITIVE","0.9997439980506897","0.00020663105533458292","2.1868767362320796e-05","2.7535965273273177e-05","Prague","12","124"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","great food, chicken masala and butter nut is sooo good, and the naan is nice too
but you have to pay for tap water😅😂","December 2023","POSITIVE","0.7420667409896851","0.010590663179755211","0.0008348437258973718","0.24650777876377106","Prague","12","116"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","Really very good place to eat something special and different. And no pork menu its also important for me. And the waiter is so kind and relevant. Foods are delicious. Prices are ok.","November 2023","POSITIVE","0.9994044303894043","0.0005446731229312718","3.131023549940437e-05","1.95618522411678e-05","Prague","11","182"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","Amazing Indian place in Prague! Very tasty food, perfect location, clean, calm. Staff is very polite and friendly!","November 2023","POSITIVE","0.9995050430297852","0.0003606867103371769","2.057308483927045e-05","0.00011366288526915014","Prague","11","114"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","It is amazing.
The food, the music, the ambient was great
The food was tasty and I love the mango lassi.
I will come back soon","November 2023","POSITIVE","0.9997921586036682","0.00015342992264777422","2.278175816172734e-05","3.1664774724049494e-05","Prague","11","126"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","The food was excellent! I will definitely come back again & I really recommend this restaurant for the lovers of indian kitchen.","November 2023","POSITIVE","0.9997195601463318","0.00023778446484357119","2.2855221686768346e-05","1.9768986021517776e-05","Prague","11","128"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","Delicious food! Service and food us great quality. Really enjoyed the kauai chicken and dal makhani.","November 2023","POSITIVE","0.9994539618492126","0.0005019651725888252","2.034630779235158e-05","2.367584966123104e-05","Prague","11","100"
"The Pind","Korunni 1151/67, Prague 130 00 Czech Republic","9","4.5","1132","","","It was really really good and good spicy flavour. The personal was very friendly anf got also something from the kitchen. 
The right choose for indian food","November 2023","POSITIVE","0.9996715784072876","0.00022042779892217368","2.2268150132731535e-05","8.574356616009027e-05","Prague","11","155"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","The food was really good. Naan and Dal were well cooked, and the spice level was perfect.
Didn't expect to find such good food in Prague","December 2023","POSITIVE","0.9995679259300232","0.00030820141546428204","7.088044367264956e-05","5.302046338329092e-05","Prague","12","136"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","Amazing quality of food and very nice friendly service. I would rate this restaurant as the best Indian food I ever had!!
Environment is very clean, galant and  kind gentleman, who served my dinner 
Tasty house vines!! 
I ordered dinner with chicken and rice, I...really enjoyed the food and even took 1/2 home :) 
Everything was just perfect :)) 10/10More","December 2023","POSITIVE","0.999670147895813","0.000270761433057487","1.904520468087867e-05","3.998289321316406e-05","Prague","12","356"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","The food was amazing 
The one we order was chicken tikka masala and tandoori butter naan
And some soft drinks","December 2023","POSITIVE","0.9988540410995483","0.0008729403489269316","0.00017290542018599808","0.00010012362326961011","Prague","12","109"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","Good ambience, good staff, good taste, good location, try biryani , meals are also good, mouth freshener is good","December 2023","POSITIVE","0.9992488026618958","0.0004225552547723055","2.677679185580928e-05","0.00030184368370100856","Prague","12","112"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","Great indian authentic food. Good vegetarian option. Service is great and good atmosphere.
overall loved it………………..","November 2023","POSITIVE","0.9994950294494629","0.00029589017503894866","2.0401626898092218e-05","0.00018871651263907552","Prague","11","115"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","I am very fortunate to be served by Mr. Gopal and his colleague. They are very kind and helpful. Food was amazing and the atmosphere is lovely. Looking forward to come here next time.","November 2023","POSITIVE","0.9996658563613892","0.00025890316464938223","1.8749087757896632e-05","5.648849401040934e-05","Prague","11","183"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","Such a shame it was so quiet; it’s good to have a busy atmosphere. However the food and service was exceptional. Highly recommended","November 2023","MIXED","0.05213865265250206","0.00017271848628297448","0.0007772572571411729","0.9469113349914551","Prague","11","131"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","Best food in Prague specially main course like panneer butter masala and dal makhani excellent ambience and specially Mr. Gopal manager is best person in the town .","November 2023","POSITIVE","0.948026180267334","0.050365447998046875","0.001542663318105042","6.56818738207221e-05","Prague","11","164"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","Sufficient time was taken in between each course to ensure all dishes were authentically prepared esp the pronthe 😋 Both Gopal Ji and Vinod saab were utterly polite 👍","July 2023","POSITIVE","0.9585506319999695","0.04018019884824753","0.001207179855555296","6.209748971741647e-05","Prague","7","166"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","The food and service was good, great portion and taste, polite staff, nice interior and location.....","November 2023","POSITIVE","0.9996656179428101","0.0001707005430944264","2.0571091226884164e-05","0.00014308230311144143","Prague","11","101"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","We ordered mix veg and chawal. It was very fresh and served hot. It was amazing. Much much recommended!","November 2023","POSITIVE","0.9998501539230347","9.146938100457191e-05","3.6977347917854786e-05","2.1422694771899842e-05","Prague","11","103"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","Absolutely loved the food. We ordered mix vegetable and marrie aloo along with raita and rice. The food was delicious and the service is top notch. We met Mr Gopal, the restaurant manager and he made sure we feel comfortable.","November 2023","POSITIVE","0.9997962117195129","0.0001355878048343584","2.029063762165606e-05","4.800483293365687e-05","Prague","11","225"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","I recently dined at Indian by Nature and was blown away by the overall experience. The food was absolutely delicious, with the garlic naan being a standout favorite. The service was top-notch, with a professional and attentive staff that made our visit truly memorable. The...ambiance was also pleasant, making it a perfect place for a delightful meal. I can't wait to return and savor more of their amazing dishes. Highly recommended!More","November 2023","POSITIVE","0.9997218251228333","0.0001461193460272625","3.489373193588108e-05","9.709495498100296e-05","Prague","11","439"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","Very good food, great service, easy to find, best naan, what I ever had. Prices are little but higher but you are in city center, so nothing suprising.","November 2023","POSITIVE","0.9988182187080383","0.00014724835637025535","7.139688386814669e-05","0.0009631205466575921","Prague","11","151"
"Indian By Nature II","Mařákova 290/7, Prague 160 00 Czech Republic","2","5.0","1279","","","Very good restaurant at amazing locality. The food is delicious. I love their naan (the garlic one is the best)!","November 2023","POSITIVE","0.9996330738067627","0.0003052186220884323","2.121429133694619e-05","4.045077002956532e-05","Prague","11","112"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Tasty food a nice waiter. Restaurant dosen't look indian style as we know (none indian decorations), but it's clean.","December 2023","MIXED","0.1636403203010559","0.002292377408593893","0.00043261246173642576","0.8336347341537476","Prague","12","116"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Great food great service 
Will surely visit again
Starters
Main course
Desert was on point
Quick service","December 2023","POSITIVE","0.9992130994796753","0.0007182730478234589","3.903909237124026e-05","2.958037111966405e-05","Prague","12","104"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Quick and proffesional service . variety of tasty dishes . Good prices . Everything was perfect . I would go again .","December 2023","POSITIVE","0.999617338180542","0.0002904468565247953","2.8802101951441728e-05","6.335849320748821e-05","Prague","12","116"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Amazing food. Huge portions. Very very very tasty. The serving is also at a high level. I strongly recommend to pay a visit.More","December 2023","POSITIVE","0.9997228980064392","0.00023095916549209505","2.14057963603409e-05","2.463021519361064e-05","Prague","12","128"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Excellent authentic Indian cuisine, every mouthful delicious tasty and spicy highly recommended, next time in smichov I will call again","December 2023","POSITIVE","0.9992462396621704","0.0006963363266550004","2.409671651548706e-05","3.334270149935037e-05","Prague","12","135"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Stunning food at a great price. 
Service second to none.
Will definitely return on my next trip to Praha.More","December 2023","POSITIVE","0.9997550845146179","0.00017340238264296204","5.516513192560524e-05","1.6344258256140165e-05","Prague","12","109"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","A very good choice ❤️ I am very glad I  came here to eat in Prague. Friendly guys and awesome food.","December 2023","POSITIVE","0.9996871948242188","0.00025450895191170275","3.1485931685892865e-05","2.6876285119215026e-05","Prague","12","99"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Exceptional good prices and service, good food! I will come back for sure!!!!Near the tram station!!","December 2023","POSITIVE","0.9994322657585144","0.00037586948019452393","4.300172804505564e-05","0.0001488638372393325","Prague","12","100"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Very nice service and great food! A friend's dish was a bit too sipcy and the waiter brought a complementary yoghurt sause to cool down. Tandoori chicken was sublime.More","December 2023","POSITIVE","0.9994931221008301","0.00020116835366934538","4.057224214193411e-05","0.0002650278911460191","Prague","12","170"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Skvělé jídlo, velmi milá obsluha. Prostředí pohoda, prostorná restaurace.
Great meal, very kind and nice service. Restaurant is spacious!","November 2023","POSITIVE","0.999562680721283","0.0003041809832211584","1.7050700989784673e-05","0.00011604886094573885","Prague","11","137"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Best indian restaurant in prague! Best rogon josh i have ever had, if you are visiting prague, this place is worth it.More","November 2023","POSITIVE","0.9992877840995789","0.000595838122535497","9.079149458557367e-05","2.5658860977273434e-05","Prague","11","122"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Amazing food, perfect amount. The staff was very friendly and helpful. I had a Butter Chicken from lunch menu and it was perfect. :) thank you!
Naan and soup were great as well! 10/10More","November 2023","POSITIVE","0.9996585845947266","0.0002781289513222873","1.783813968359027e-05","4.536054620984942e-05","Prague","11","187"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Amazing indian food:-),  we enjoyed a lot dinner  with friends. Staff was very helfpful and friendly.More","November 2023","POSITIVE","0.9996187686920166","0.0003097939770668745","2.2466863811132498e-05","4.8927231546258554e-05","Prague","11","105"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Absolutely delicious food, service was excellent, only here for a few days and already looking to go back again before we leave, would definitely recommend.More","November 2023","POSITIVE","0.9993783235549927","0.00013657067029271275","7.897518662502989e-05","0.00040607820847071707","Prague","11","160"
"Taj Mahal Express","Mozartova 10, Prague 150 00 Czech Republic","3","5.0","496","5.0","30.0","Staff were very friendly and accommodating. Fast, efficient service. Food was delicious. Good portion sizes and good value for money!More","November 2023","POSITIVE","0.999453604221344","0.0002629457740113139","3.100713001913391e-05","0.0002524849842302501","Prague","11","137"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","Great Indian restaurant with perfect service. We had different dishes (with chicken and prawns) and all were tasty. Highly recommended 👍","December 2023","POSITIVE","0.9997430443763733","0.0002160781732527539","2.133137604687363e-05","1.952713319042232e-05","Prague","12","136"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","The sumptuous meal complimented the friendly and inviting ambience of the restaurant. The staff was polite and generous. The food was exceptional and spoke for itself. Overall an excellent experience hoping to go back soon for more!!!!","January 2023","POSITIVE","0.9993759989738464","0.00044643544242717326","2.7924283131142147e-05","0.00014970479242037982","Prague","1","235"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","The restaurant had a excelent staff. They were taking a good care of us. Enjoyed the food. Even my mother enjoyed it.","December 2023","POSITIVE","0.9997431635856628","0.0001833392889238894","1.9837290892610326e-05","5.365311881178059e-05","Prague","12","117"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","A lovely experience and beautiful food, no wonder it’s high up on the restaurant list on here….. lovely staff and decor, a real Indian cuisine and the food is amazing, when in Prague a must visit I would say!","December 2023","POSITIVE","0.9992824196815491","0.0006375727243721485","3.2248783099930733e-05","4.775579509441741e-05","Prague","12","208"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","Very good food, beverage and service. I had the butter chicken, which was one of the best I’ve ever had","December 2023","POSITIVE","0.9996834993362427","0.0002582473389338702","3.814994124695659e-05","2.0130022676312365e-05","Prague","12","103"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","Very good Indian food with nice staff and waiters. The staff in the restaurant is very attentive and polite","December 2023","POSITIVE","0.9995008707046509","0.0003962572372984141","2.441173273837194e-05","7.84062358434312e-05","Prague","12","107"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","It was very good! The food was excellent and the service was very attentive:) Would definitely recommend!","December 2023","POSITIVE","0.9998077750205994","0.00011595549585763365","2.189280348829925e-05","5.440574386739172e-05","Prague","12","105"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","I came here from a recommendation of an Indian friend, and it did not disappointed us. The food was absolutely delicious and the staff extremely kind, they were remarkable. 10/10 and I absolutely recommended.
And the place is so beautiful :)","December 2023","POSITIVE","0.9998214840888977","0.0001077239285223186","2.431542998238001e-05","4.650682967621833e-05","Prague","12","241"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","Great service and amazing food. The restaurant is very spacious and plenty of options for Indian food.","December 2023","POSITIVE","0.9997386336326599","0.00021038168051745743","1.9034307115362026e-05","3.191016730852425e-05","Prague","12","102"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","The food was great and the service was very nice too !! A rare combination to have in most places !!","December 2023","POSITIVE","0.9997616410255432","0.00011744040239136666","3.311064574518241e-05","8.773778972681612e-05","Prague","12","100"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","The soups were very good. Good ambience and great service. The waiter who served us was very caring. The food was tasty and authentic. In general, a wholesome experience. :)","December 2023","POSITIVE","0.9995757937431335","0.0002547680924180895","2.106458123307675e-05","0.00014828919665887952","Prague","12","173"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","Amazing service, amazing food quality. Very authentic, perfect dinner. Location is in Karlin area - very hip and trendy","December 2023","POSITIVE","0.9995086193084717","0.0004121215606573969","1.7559636035002768e-05","6.176896567922086e-05","Prague","12","119"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","Yuvraj was an excellent waiter and service was perfect, food was amazing, 100% recommend it this restaurant!","December 2023","POSITIVE","0.9997164607048035","0.0002289462718181312","1.8590961190056987e-05","3.6037559766555205e-05","Prague","12","108"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","Great food, service at the begining could be a bit faster, staff took great care of us. Would return to taste more food.","December 2023","MIXED","0.4151599109172821","0.0011274204589426517","0.0012307310244068503","0.5824819803237915","Prague","12","120"
"Sangam Indian Restaurant","Sokolovska 161/71, Prague 186 00 Czech Republic","5","5.0","3862","16.0","54.0","Prague's finest Indian dining experience! Everything was top-notch, from the attentive service and flavorful food to the perfectly paired drinks. It was an absolute delight!","December 2023","POSITIVE","0.9996899366378784","0.00025989097775891423","2.632949144754093e-05","2.3856615371187218e-05","Prague","12","173"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","- Familiar atmosphere
-  Friendly peoples
- Delicious food
-  Perfect Service
- Good wines
- Anytime again","December 2023","POSITIVE","0.9981605410575867","0.0017684263875707984","2.6793148208525963e-05","4.430117041920312e-05","Budapest","12","106"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","From the moment we arrived until we left 4 hours later we were treated so well. The food and wine pairing were fantastic as was the attention to detail and customer service. The price we paid was worth every penny and more! This is a...must do experience if you like fine dining and there is a wonderful relaxed atmosphere which you don’t always get at a fine dining restaurant.More","December 2023","POSITIVE","0.9997432827949524","0.00013960455544292927","3.383059811312705e-05","8.321688073920086e-05","Budapest","12","382"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","Deserves every 5 star review on here. Definitely one of the best meals I’ve had, ever.
Thank you for a lovely evening. Love the concept, the ambience and of course the food!","December 2023","POSITIVE","0.9987635612487793","0.0009157349122688174","0.00018431367061566561","0.00013635707728099078","Budapest","12","173"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","The dining experience exceeded my expectations in every way. The ambience was excellent. From the moment we stepped in, the staff's attentiveness added a personal touch to our evening. As for the food, each dish was a masterpiece, showcasing culinary expertise and a commitment to...quality ingredients. The flavors were both innovative and comforting, leaving a lasting impression. Thank you Igor and team!More","December 2023","POSITIVE","0.998974084854126","0.0009551213006488979","2.36467931244988e-05","4.70567392767407e-05","Budapest","12","411"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","What an excellent experience it was dining at Zincenco Kitchen from the first thing of finding the place then walking in to an old apartment block it sets it up for an unforgettable experience the food journey along with the wine flight was superb and...all delivered by a team of 3 
Brilliant xxxMore","December 2023","POSITIVE","0.9987186193466187","0.0012284188997000456","3.066069621127099e-05","2.2322197764879093e-05","Budapest","12","301"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","What a wonderful restaurant! The food is delicious, the staff so friendly and professional and the whole concept a delight. I’ve eaten in several Michelin Star restaurants and this compares and at times betters some of them. A great find.","December 2023","POSITIVE","0.9998341798782349","9.808686445467174e-05","2.211455830547493e-05","4.5570239308290184e-05","Budapest","12","238"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","Amazing food and cosy atmosphere! Every course was made to perfection with beautiful presentation. Loved the opportunity to watch the food all come together in the kitchen from our seats. Thank you for making our celebration evening so special.","November 2023","POSITIVE","0.9996163845062256","0.0003195323806721717","1.6425801732111722e-05","4.7571942559443414e-05","Budapest","11","244"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","My wife and I had a very nice evening.
Great host,
Great food,
Great atmosphere 
Great Hungarian wines
We can only recommend to try it out.","November 2023","POSITIVE","0.9972869157791138","0.0012403099099174142","8.310762495966628e-05","0.0013896264135837555","Budapest","11","139"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","We tried to visit this restaurant in the Fall of 2021 and we were not available on the 3 days they were open.  Well, 2 years later, we made it back and we were not disappointed.  This is a 14 seat, Michelin restaurant in a...Budapest apartment.  It is totally charming and the Host and Chef, and their staff are incredibly gracious.  The dishes are very creative and very beautiful.

I can't describe all of the food but I will high light some of it:
- It's fall, think pumpkin. Perfect dish for a cool night.
- Sturgeon soup - almost indescribably delicious.
- A gnochi like dish with mushrooms, pickeled mushrooms and egg? foam.
-Beef cheek (photo) paired with a Hungarian Temprranillo (melt in your mouth)
- Plus more and dessert.
- After dinner drinks (I had Palinka)

We did the Hungarian wine pairings and they were are very good.  They started with a wlecome sparkler that we really liked.  I recommend savoring your arrival with an additional bottle of that for about 5000 HF (US$15)

Service was great, well paced and each course was described in detail.

My only rec would be to replace the existing table napkins with black linen ones.More","November 2023","POSITIVE","0.992607831954956","0.000565083755645901","0.0004178807430434972","0.00640913937240839","Budapest","11","1150"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","Fantastic meal high quality ingredients with incredible flavours. Wines completed the meal wonderfully. A very special evening, really incredible experience, one that  my girlfriend and I will always remember. 
The hosts were so warm and welcoming, explaining elements of the menu and wine to complement...the food. All locally and seasonally sourced foods. Truly special eveningMore","November 2023","POSITIVE","0.9996181726455688","0.00032052482129074633","2.0771980416611768e-05","4.0534272557124496e-05","Budapest","11","383"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","Excellent food, Wine and service.
The food is perfectly match with natural wines from all over Hungary. A truly amazing experience.","November 2023","POSITIVE","0.999411940574646","0.0005342180957086384","1.8613538486533798e-05","3.529528112267144e-05","Budapest","11","131"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","Excellent food and Wine pairing. 
Great service, fantastic experience - dinner in a Living room with a cosy mood and 5 star meal. Try it !","October 2023","POSITIVE","0.9992445707321167","0.0006794382352381945","2.3520527975051664e-05","5.259158933768049e-05","Budapest","10","138"
"Zincenco Kitchen","Bihari Janos utca 20., Budapest 1055 Hungary","1","5.0","319","","","Absolutely wonderful from start to finish. A grand experience. Very memorable. Highly recommend.  The attention to detail is remarkable. We would definitely go again if in Budapest.","September 2023","POSITIVE","0.9997425675392151","0.00020350680279079825","2.0541934645734727e-05","3.3375079510733485e-05","Budapest","9","181"
